noise_level,noise_percent,mean_max_probability,std_max_probability,accuracy,min_prob,max_prob
0.0,0.0,0.15021849,0.0,0.14285714285714285,0.15021849,0.15021849
0.1,10.0,0.15021849,0.0,0.14285714285714285,0.15021849,0.15021849
0.2,20.0,0.15021849,0.0,0.14285714285714285,0.15021849,0.15021849
0.5,50.0,0.15021849,0.0,0.14285714285714285,0.15021849,0.15021849
1.0,100.0,0.15021849,0.0,0.14285714285714285,0.15021849,0.15021849
2.0,200.0,0.15021849,0.0,0.14285714285714285,0.15021849,0.15021849
